canonical,activity
NC(=O)c1cccc(-c2ccc3c(c2)nn2cc(-c4ccccc4)c(-c4ccc(C5(N)CCC5)cc4)nc32)c1,1
OC1CCCCC1Oc1c(Cl)cc(Cl)cc1C[NH2+]C1CC1,0
Cc1ccc(C)c(NC(=O)C[NH+](C)C(C)C(=O)Nc2sccc2C(N)=O)c1,0
Cc1cc(C)cc(C(=O)NC(C)C(=O)N2CCC3(CC2)NCCc2[nH+]c[nH]c23)c1,0
CCOc1cc(C[NH2+]CCN(C)C)cc(Br)c1OCc1ccc(Cl)cc1Cl,0
COCCOc1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2n1,1
CCN(c1ccccc1)c1nc[nH+]c(Nc2ccc(C)c(Cl)c2)c1N,0
CC(C)NC(=O)NNC(=O)C[NH+]1CCS(=O)(=O)CC1,0
CC(=NNC(N)=S)C(C[NH+](CC(C)C)CC(C)C)C(=O)Nc1ccc(C)cc1C,0
NC(=O)CSc1nc(N2CC[NH+](CC(N)=O)CC2)c2c3c(sc2n1)CCCC3,0
O=C(NCCNc1ccc(C(F)(F)F)c[nH+]1)Nc1cccc(Cl)c1Cl,0
CC([NH3+])C(c1ccccc1Br)N(C)Cc1cc(Br)cs1,0
CCCC[NH+]1CCC(CNC(=O)C2CN(C(=O)C3(C)CCCCC3)CC23CC[NH2+]CC3)CC1,0
Cc1n[nH]c(=O)c2c1C(C)OC2NC(=O)C[NH+]1CCCCC1C,0
Cc1c2c(cc3c1OC(=Cc1ccccn1)C3=O)CN(Cc1ccco1)CO2,0
COc1ccc(C2CC(c3cc(C)ccc3C)=NN2C(=O)C[NH+]2CCN(Cc3ccccc3)CC2)c(OC)c1,0
CC(CCCC(C)(C)O)NC(=O)C1CN(C(=O)c2ccccc2Cl)CC12CC[NH2+]CC2,0
COC(=O)c1c(NC(=O)CC[NH3+])sc2c1C(C(=O)OC)CC2,0
CC(C)CC(C)NC(=O)C1C[NH2+]CC1C(=O)NC1CCCc2ccccc21,0
C=CCn1c(SC(C)C(=O)NC(=O)NCC(C)C)nc2sc3c(c2c1=O)CCC(C)C3,0
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(Cl)c4)cn3CCN3CCCC3)CC2)c1Br,1
Cc1ccnc(Nc2[nH+]cnc(Nc3ncc(C(F)(F)F)cc3Cl)c2N)c1,0
CSC1=C2Nc3ccccc3C[NH+]2C(C(=O)N(O)CC(C)C)C1,0
CCCCSC1(SCCCC)[NH+]=C(N)C2(C#N)C(c3ccccc3)[NH2+]C3=C(CCCC3)C12C#N,0
Cc1ccccc1OC1CC2(CCC1[NH3+])OCCO2,0
C[NH+](C)CCNc1nc(-c2cccc(F)c2F)c2c(N)n(C(C)(C)C)nc2n1,0
Cc1ccc(C(CNC(=O)NNC(=O)Nc2ccccc2C)[NH+]2CCCC2)cc1,0
Cc1c(C(=O)Sc2nc3ccccc3s2)oc2c1C(=NNC(N)=[NH2+])CC(C)(C)C2,0
COc1cc(NC(=S)N(Cc2ccccc2F)C2CC(C)(C)[NH2+]C(C)(C)C2)cc(OC)c1,0
[NH3+]CC(=O)N=c1[nH]c(-c2ccc(-c3ccccc3)cc2)cs1,0
Cc1ccc(NS(=O)(=O)c2cccc(Cl)c2C)c(O)c1CC(=O)NCc1ccc(N)[nH+]c1C,0
O=C(CSC1[NH+]=c2ccc([N+](=O)[O-])cc2=[NH+]1)NCCOC12CC3CC(CC(C3)C1)C2,0
CC(CCCC(C)(C)O)NC(=O)C1CN(C(=O)c2cc(Cl)cc(Cl)c2)CC12CC[NH2+]CC2,0
Cc1nc2ccccc2c(=O)n1-c1ccc(C(=O)N(C)c2nc3ccccc3s2)cc1,0
O=C1COc2ccc(C(=O)COC(=O)C(CC3=c4ccccc4=[NH+]C3)NC(=O)c3ccc(F)cc3)cc2N1,0
Cc1sc2nc(C[NH+]3CCCC3)nc(NCC(C3=c4ccccc4=[NH+]C3)c3cccs3)c2c1C,0
CCOC(=O)c1c(NC(=O)C(C)[NH2+]C2CCCCCCC2)sc2c1CCC(C)C2,0
O=C(c1ccc(C[NH+]2CCn3cccc3C2c2ccccc2Cl)o1)N1CCN(Cc2ccccc2)CC1,0
Cc1c[nH]c2ncnc(N3CCC(N)(CNC(=O)c4ccc(F)cc4)C3)c12,1
Cc1cccc(S(=O)(=O)NCc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)c1,1
CCNC(=O)NC1CCN(Cc2ccc(-c3nc4nc(SC)ncc4cc3-c3ccccc3)cc2)CC1,1
O=C(Nc1ccc(Br)c(C(F)(F)F)c1)C1CC(O)C[NH2+]1,0
CN(C)C(=O)c1ccc(NC(=O)CSCc2nc(N)nc(Nc3ccccc3)n2)cc1,0
Cc1c[nH]c2ncnc(N3CCC(NS(=O)(=O)c4ccccc4)C3)c12,1
O=C(NCC1CCCO1)c1cc2cc(C3(O)CC[NH+](CC4CCCCC4)CC3)ccc2o1,0
[NH3+]CCc1ccc(Oc2ccc(O)cc2)c(I)c1,0
CCOC(=O)C([NH3+])Cc1cc(OC)c(O)c(Br)c1Br,0
Nc1cc(N)nc(SC2C(=NO)C3CCC2C3)n1,0
Cc1ccc(Nc2nc(N)nc(CSc3nnc(-c4ccc(F)cc4)n3CC3CCCO3)n2)cc1,0
C[NH2+]Cc1cn(CC2OC(CC(=O)NC(C)C)C(O)C2O)nn1,0
CNC(=O)c1ccc2c(c1)OCn1c-2nc(-c2ccc(C3(N)CC(C)(O)C3)cc2)c1-c1ccccc1,1
O=C([O-])C1CN(C(=O)c2cc(S(=O)(=O)N3CCOCC3)ccc2F)c2ccccc2O1,0
O=C(c1cccc(=O)[nH]1)N1CCC2=C(C1)C(c1ccccc1)NN2,0
NC(CCc1ccccc1)COc1cncc(C=Cc2ccncc2)c1,1
Cc1nc2c(C(N)=O)ncn2c(C)c1CCC(=O)NCC[NH+]1CCCCC1C,0
O=C(CCCNC(=O)N1CCC2=c3ccccc3=[NH+]C2C1)Nc1cccc(O)c1,0
CC1Cc2c(O)cccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,1
Cc1ccccc1C(C)NC(=O)C(=O)Nc1cccc(C[NH+](C)C)c1,0
C[NH+]1CCc2c(sc(NC(=O)c3ccc([N+](=O)[O-])o3)c2C(N)=O)C1,0
CCC(C(=O)Nc1cc(C)on1)[NH+]1CCN(S(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)CC1,0
Nc1cc(Cl)c(F)c(S(=O)(=O)NC2CC[NH+](C3CC3)C2)c1,0
C[NH+](CCOc1ccc(C(N)=S)cc1)Cc1csc(Br)c1,0
C[NH+]1CCc2c(sc3c2C(O)=NC(c2ccc(OC(=O)c4ccc(C(C)(C)C)cc4)cc2)N3)C1,0
NC(=O)Cc1cccc(-c2cncc(OCC(N)Cc3c[nH]c4ccccc34)c2)c1,1
CC1(C)CC(NC(=O)C(=O)NN=Cc2cc(Br)ccc2O)CC(C)(C)[NH2+]1,0
COc1cc(CN(C(=S)NC2CC(C)(C)[NH2+]C(C)(C)C2)C(C)c2ccccc2)cc(OC)c1OC,0
CCc1ccc(S(=O)(=O)Nc2ccc(Nc3cc(NC4CCCCC4)nc(C)[nH+]3)cc2)cc1,0
CCc1cccc2sc(N(CC[NH+](CC)CC)C(=O)C3CCCN3S(=O)(=O)c3ccc(C)cc3)nc12,0
CC(C(=O)Nc1sc2c(c1C(N)=O)CCC2)N1CC[NH+](CC(=O)Nc2ccccc2Cl)CC1,0
Cc1nn(C)c(C)c1C(=O)OC(C)C(=O)NC(=O)NC1CC1,0
[NH2+]=C1Cc2ncnn2C(N2N=C(c3ccc(Br)cc3)CC2(O)C(F)(F)F)=NN1,0
CC(Sc1nnc(C(C)[NH+](C)C)n1-c1ccc(Cl)cc1)C(=O)Nc1cccc(Cl)c1Cl,0
CC(=O)Nc1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,1
CC(Nc1ccc(NC(=O)C[NH+]2CCCCCCC2)cc1)C(=O)NC(C)(C)C,0
C=CCOc1ccccc1C1NC(=S)NC(C)=C1C(=O)Nc1cc(OC)c(Cl)cc1OC,0
COc1ccc(N(CC(=O)NN=Cc2cc(C)n(-c3cc(Cl)cc(Cl)c3)c2C)S(C)(=O)=O)cc1,0
C=Cc1c(C)nc2cc(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nn12,1
CC[NH2+]C(C)c1ccc(N(CCO)C(CC)CC)c(Br)c1,0
Cn1c(=O)oc2cc(S(=O)(=O)Oc3ccc(Br)cc3)ccc21,0
COc1ccc(-[n+]2c(SCC(=O)Nc3ccc(C(C)C)cc3)nc3[nH]nc(C)c3c2N)cc1,0
O=c1c(Oc2ccc(F)cc2)coc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12,0
Cn1nccc1-c1ccc(C(=O)NC2CNCCC2c2ccc(F)c(F)c2)cc1,1
COc1cccc(C(=O)N2CCN(c3ccc(NC(=O)Nc4ccc(C(C)C)cc4)c[nH+]3)CC2)c1,0
CCn1c(-c2nonc2N)nc2c(C#CCCO)ncc(OCCCN)c21,1
O=C(Nc1nc2c(Cl)c(Cl)ccc2s1)C1CCCCN1S(=O)(=O)c1ccc(Cl)s1,0
Cc1nn(C)c(C)c1C(C)Nc1cc(Cl)nc(N)n1,0
CC([NH2+]Cc1ccc(OC(F)F)c(Cl)c1)c1ccc2c(c1)NC(=O)CO2,0
Cc1n[nH]c2ccc(-c3cc(OCC(N)Cc4ccccc4)cnc3-c3ccsc3)cc12,1
Nc1cc(Br)ccc1S(=O)(=O)NCC1CC[NH+](C2CC2)C1,0
[NH3+]CCCCCCC(=O)Nc1c(Cl)cc(Br)cc1Cl,0
CC(C)Oc1ccc(C[NH2+]CC(=O)Nc2ccc(C(=O)NCc3ccco3)cc2)cc1,0
CCOC(=O)N1CC[NH+](C2CC(=O)N(c3ccc(Br)cc3)C2=O)CC1,0
O=C(CCc1nc2ccccc2s1)NNC(=O)c1ccccc1NS(=O)(=O)c1cccs1,0
CCOC(=O)c1c(NC(=O)C[NH+](Cc2ccccc2)Cc2ccccc2)sc(C(N)=O)c1C,0
CCc1cc(C(Nc2cc(C)cc[nH+]2)c2ccccc2OC)c(NC(=O)c2ccco2)s1,0
Cc1ccc(S(=O)(=O)CNC(=O)C(c2cccc(O)c2)N(C(=O)c2cccc(O)c2O)C(C)(C)C)cc1,0
C[NH+]1CCC(NS(=O)(=O)c2ccc(Cl)s2)(C(N)=NO)CC1,0
[NH3+]C1CCCN1S(=O)(=O)c1ccc(F)c(F)c1,0
Cl.Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1,1
CC(C(=O)Nc1ccccc1C(F)(F)F)[NH+]1CCN(c2ccc(O)cc2)CC1,0
C[NH+](CCc1nc2cc(N)ccc2[nH]1)Cc1csc(Br)c1,0
NC(=O)C1CCC([NH2+]CC(=O)Nc2ccccc2Br)CC1,0
CC(=O)Nc1cc(NC(=O)NCC[NH+]2CC(C)CC(C)C2)c(F)cc1F,0
CCc1ccc(NC(=O)CSc2nc3n[nH]c(C)c3c(=[NH2+])n2-c2ccccc2C)cc1,0
CC(OCC1CCOC1)C(=O)Nc1c(Cl)cc(N)cc1Cl,0
COC(=O)c1ccc(Oc2c(C(F)(F)F)oc3c(C[NH+]4CC(C)CC(C)C4)c(O)ccc3c2=O)cc1,0
NC(COc1cncc(C=Cc2ccncc2)c1)Cc1c[nH]c2ccccc12,1
CC(C)CC([NH3+])C(=O)NN=Cc1ccc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,0
O=S(=O)(Nc1ccccc1F)c1ccc2c(c1)Cc1cc(S(=O)(=O)Nc3ccccc3F)ccc1-2,0
NS(=O)(=O)c1ccc(NNC(=S)NCC[NH+]2CCOCC2)c([N+](=O)[O-])c1,0
CN(CC1CC1)S(=O)(=O)c1c(Cl)cc(C#CC[NH3+])cc1Cl,0
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(OC(F)F)cccc21,1
CCCC(C)NC(=O)C1CCCN(C(=O)NC2CC(C)(C)[NH2+]C(C)(C)C2)C1,0
O=C(c1nn(-c2ccc(F)cc2)c2c1CCC2)N1CCCC1c1ccc2c(c1)OCCO2,0
CC1CN(C(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c2ccccc21,1
COc1ccc(C(=O)N=C(NCCC2=c3ccccc3=[NH+]C2)Nc2cccc(C)c2C)cc1,0
S=P1(NCc2ccccc2)Nc2[nH+]c3n(c2C(NCc2ccccc2)=[NH+]1)CCC3,0
Nc1c2c(-c3ccccc3F)nc(NCc3ccccn3)nc2[nH+]n1Cc1ccccc1,0
CC(C(=O)Nc1ccccc1Cl)[NH+]1CCN(S(=O)(=O)c2c(Cl)cccc2Cl)CC1,0
CC(CN(C)S(=O)(=O)c1cccc(Br)c1)C(N)=S,0
Cc1n[nH]c(=O)c2c(NC(=O)C[NH+]3C(C)CCCC3C)oc(C)c12,0
O=C(CC1C(=O)NCC[NH+]1Cc1ccc(F)c(F)c1)NCCc1ccc(O)cc1,0
C[NH+](C)Cc1ccccc1CNC(=O)NCC(=O)Nc1ccc(Cl)cc1,0
Cc1cc(C(=O)N2CC(C(=O)NC(C)CCCC(C)(C)O)C3(CC[NH2+]CC3)C2)nn1C,0
CCC[NH+](CC(=O)NC)CC(=O)NC(=O)NC1CCCCC1C,0
Cc1c(C(=O)NN2C(=O)NC(C)(c3ccccc3)C2=O)oc2ccccc12,0
Cc1ccc(N)c(S(=O)(=O)NC(C)C[NH+]2CCCC2)c1C,0
CCOc1cc(C=NNC(=O)COc2ccc(-c3ccccc3)cc2)cc(I)c1O,0
NC(=O)C1Cc2ccccc2C[NH+]1CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccco1,0
CC1Cc2c(F)cccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)n1C,1
NS(=O)(=O)c1ccc([NH+]=c2oc3cc(O)ccc3cc2C(=O)Nc2ccc(-c3ccccc3)cc2)cc1,0
Cc1ccc2nc3c(n2c1)C(c1cccc(-n2cccn2)c1)CC(=O)NC3,0
CN(C)CCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,1
CNc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)nc2nccn12,1
CCOc1ccc(C(=O)N2CC(C(=O)NC(C(=O)NC(C)(C)C)C(C)C)C3(CC[NH2+]CC3)C2)cc1,0
CCCCC[NH+](C)C(C)C(=O)Nc1c(N)cc(Cl)cc1Cl,0
O=C1CC2OCC3=C(C(=O)c4ccccc4C3=O)C2O1,1
O=C(Cc1ccccc1)Nc1ccc(C2[N-]C3=CC(=[NH+]C(=O)Cc4ccccc4)C=CC3=[NH+]2)cc1,0
Nc1ncnc(N2CCC(c3nc(-c4ccc(C(F)(F)F)c(F)c4)cn3CCN3CCCC3)CC2)c1Cl,1
NCC(NC(=O)c1cc(-c2cn[nH]c2)c(-c2ccnc3[nH]ccc23)s1)c1ccccc1,1
CC(Nc1cc[nH+]c(C(N)=S)c1)c1ccc(Br)cc1,0
CC1(c2ccc3ccccc3c2)NC(=O)N(CC(=O)Nc2c[nH]ccc2=O)C1=O,0
CCCC[NH+]1Cc2cccc(NC(C)C(=O)Nc3c(CC)cccc3CC)c2C1,0
Nc1c(Nc2cc[nH+]cc2)ncnc1Oc1ccc(Br)c2cccnc12,0
CC(C)[NH+](CCNc1cc(Cl)ccc1C(N)=S)C(C)C,0
NC(COc1cncc(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12,1
COc1ccccc1NC(=O)c1ccc(NC(=O)C(C)[NH2+]C(C)C(C)C)cc1,0
COc1ccc(-n2cc(C[NH2+]C(CO)CO)c(-c3ccccc3Cl)n2)cc1,0
Nc1ncnc2nc(-c3ccc(CN4CCC(n5c(=O)[nH]c6ccccc65)CC4)cc3)c(-c3ccccc3)cc12,1
CC(C)C(CNC(=O)C1C[NH2+]CCO1)N1CC[NH+](C)CC1,0
CC1SCc2ncnc(N3CCN(C(=O)C(Cc4ccc(Cl)c(F)c4)CC(C)(C)N)CC3)c21,1
COc1cccc(C(C)=NNC(=O)CCCSc2nnc(-c3ccc(Br)cc3)n2N)c1,0
CC(C)CNC(=O)NC(=O)C(C)Nc1ccc([NH+]2CCCCC2)cc1,0
CCC([NH3+])C(Oc1ccccc1I)c1ccc(Cl)s1,0
CCc1nn(-c2ccc(F)cc2)c(N2CC[NH+](C)CC2)c1C[NH+](CCc1ccccc1)C(C)CC,0
COc1ccc(C(C)[NH2+]C(C)c2cccc(Br)c2)c(O)c1,0
COc1ccc(C(C[NH2+]CC(O)COc2ccc(Br)cc2)C2=c3ccccc3=[NH+]C2)cc1,0
CCc1c(N)ncnc1N1CCC(c2nc(-c3cncc(C(F)(F)F)c3)cn2CCN2CCC2)CC1,1
COc1c(Cl)cccc1NC(=O)C(=O)NC1CC(C)(C)[NH2+]C(C)(C)C1,0
CC(C)C(CNC(=O)C1CCC2(CC1)NC(=O)NC2=O)[NH+]1CCCCCC1,0
Cc1c(Cl)ccc2sc(N(CCC[NH+](C)C)C(=O)Cc3ccc(S(=O)(=O)C(C)C)cc3)nc12,0
CC(=O)OCC(O)C1(O)CCC2C3CCC4CC(O)CCC4(C)C3C(O)CC21C,0
O=C1NCCCC1[NH2+]C1CCOc2ccc(Br)cc21,0
Cn1c(N2CCc3c(sc(N)c3C#N)C2)c(C#N)c(=O)n(C)c1=O,0
COc1ccc(Cl)cc1NC(=[NH2+])Nc1nc(CSc2nnnn2-c2ccccc2)cc(=O)[nH]1,0
Cn1ncc(Cl)c1-c1ccc(C(=O)NC2(c3ccc(Cl)c(Cl)c3)CCNCC2)cc1,1
O=c1nc2sc(=Cc3ccccc3)c(=O)n2nc1-c1ccccc1,0
CC(NC(=O)CN1C(=O)NC(CC2=c3ccccc3=[NH+]C2)C1=O)c1ccc(-c2ccccc2)cc1,0
CN(C)CCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,1
[NH2+]=c1oc2ccc3ccccc3c2cc1C(=O)Nc1cc(Cl)ccc1Cl,0
Cc1ccccc1NC(=S)NCc1ccc2c(c1)=C1CCCCC1[NH+]=2,0
COc1cc(S(=O)(=O)NCCC2=c3cc(Br)ccc3=[NH+]C2C)c(OC)cc1Cl,0
Nc1ccc(-c2nnc3n2-c2ccccc2Nc2ccccc2-3)cc1,1
Cc1cc(Cl)c2c(c1)C1([NH2+]C(C(C)O)C3C(=O)N(CCc4ccccc4)C(=O)C31)C(=O)N2,0
Cc1cc(Cl)c(C)c(S(=O)(=O)NCCC[NH2+]C2CC2)c1Cl,0
NC(=O)CSc1ccccc1NC(=O)C[NH+]1CCCC2CCCCC21,0
CCN(Cc1ccc(Cl)s1)C(=O)c1ccc(C(N)=O)cc1,0
CCCN(C(=O)c1c(O)cccc1O)C(C(=O)NCS(=O)(=O)c1ccc(C)cc1)c1ccc(C)cc1C,0
CCOc1c(Br)cc(C[NH2+]CCNCCO)cc1Br,0
CC(c1nnc(SCC(=O)NC2CCCc3ccccc32)n1-c1ccc(F)cc1)[NH+]1CCCCC1,0
NC(=O)Cc1ccccc1NC(=O)N1CCC[NH+](CC2CCCCC2)CC1,0
O=C1NCC(CCC(=O)N2CCCC2)[NH+]2CC(NC(=S)Nc3ccc(Cl)cc3)CC12,0
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccsc1,1
NC(=S)c1cc2ccc(O)cc2oc1=[NH+]c1cccc(Cl)c1,0
O=C(Cn1c(NCCO)[nH+]c2ccccc21)NC1CCCc2ccccc21,0
CC(C)C(Sc1nnc(C(C)[NH+]2CCCCC2)n1-c1ccc(F)cc1)C(=O)NC(N)=O,0
CCCC(NC(N)=O)C(=O)NCC(c1ccc(OC)cc1)[NH+]1CCCCC1,0
NC(N)=[NH+]CCCC(NC(=O)OCc1ccccc1)C(=O)Nc1ccc([N+](=O)[O-])cc1,0
NC(=S)c1c[nH+]c2ccccc2c1NCCC1CCCO1,0
CC1CC(C)C[NH+](CC(C)NC(=O)NNC(=O)COc2ccc(C#N)cc2)C1,0
COc1ccc(S(=O)(=O)Nc2ccc(Nc3cc(C)[nH+]c(N4CCCC4)n3)cc2)c(C)c1C,0
CC(C)(C)c1ccc(CC2(N)CCN(c3ccnc4[nH]ncc34)CC2)cc1,1
O=c1ccn(-c2ccc(Cl)cc2)nc1-c1nc(-c2cccc(Br)c2)no1,0
CC1(C)C(=O)Nc2c(F)cc(C([NH3+])C3CCCO3)cc21,0
CCCCC1(C(=O)OCC)NC(c2ccc(O)cc2)C2C(=O)N(c3ccccc3)C(=O)C21,0
CCOC1C[NH+](C(CNc2ccccc2O)c2ccc(S(=O)(=O)C(C)C)cc2)CCN1,0
Cc1cc(C)c2nc(NCCNC(=S)NCCC[NH+](C)C)c(C#N)cc2c1,0
CSc1ncc2cc(-c3ccccc3)c(-c3ccc(CNCCc4nc[nH]n4)cc3)nc2n1,1
Cc1cc(Br)c(NC(=O)C2CC(O)C[NH2+]2)c(Br)c1,0
NS(=O)(=O)c1ccc(NC(=O)C[NH+]2CCCC2C2CCCCC2)cc1,0
C1CCc2sc(C[NH+](CC3CC[NH+](C4CCCC4)CC3)CC3CCCO3)nc2C1,0
CC[NH+]1CCc2c(sc(-n3cccc3)c2C(C)NC(=O)Nc2ccc(C)c(C)c2)C1,0
Cc1ccc(S(=O)(=O)Oc2ccc(-c3[nH+]c4ccccn4c3NC(C)(C)CC(C)(C)C)cc2)cc1,0
C=CCN1C(=O)NC(c2ccccc2Cl)C(C(=O)OCC)=C1CN1CCN(C(=O)C2CCCC2)CC1,0
CC[NH+](CC)CCN(C(=O)C1CCCN1S(=O)(=O)c1ccc(OC)cc1)c1nc2ccccc2s1,0
COc1ccccc1NC(=S)N(CCC1=c2cc(C)ccc2=[NH+]C1C)Cc1ccco1,0
C[NH+](CCO)Cc1c(-c2ccc(Br)cc2)nc2ccc(N)cn12,0
CCc1ccc(C(=O)N2CC(C(=O)NC(C)CCCC(C)(C)O)C3(CC[NH2+]CC3)C2)cc1,0
Cc1sc2ncn(CC(=O)N3C(C)CCCC3C)c(=O)c2c1C,0
O=C(NN=Cc1cc(Br)ccc1OC(=O)c1ccccc1)C(=O)Nc1ccc(Cl)cc1,0
COc1ccc(Cl)c(NC(=S)N(Cc2ccccn2)C2CC(C)(C)[NH2+]C(C)(C)C2)c1,0
CC1[NH+]=c2ccc(Cl)cc2=C1CCNC(=S)Nc1ccccc1,0
Cn1ncc(Cl)c1-c1ccc(C(=O)NC2CNCCC2c2ccc(F)c(F)c2)cc1,1
COc1ncc(-c2cc3c(C)nc(N)nc3n(C3CCC(OCC(N)=O)CC3)c2=O)cc1F,1
C[NH+](CC(=O)Nc1cccc(S(=O)(=O)N=C2CCCN2)c1)CC(=O)Nc1ccccc1Br,0
CCc1c(-c2cc(C)ccc2C)nc2ccc(NC(=O)CC[NH3+])cn12,0
CCOC(=O)C=C(C)N[NH+]=c1cc(-c2ccccc2)c2cc3c(-c4ccccc4)coc3c(C)c2o1,0
O=C(C[NH+]1CCN(CC(=O)NN2C(=O)NC3(CCCCC3)C2=O)CC1)NC1CC1,0
C[NH+](C)CCCNC(=O)C(=O)Nc1c(C(N)=O)oc2ccccc12,0
COc1ccc2c(=O)c(-c3cc(O)c(O)c(O)c3)coc2c1,0
CCCCOc1ccc(C(=O)NC(=S)Nc2ccc(C(=O)NC(C)C)cc2)cc1Br,0
CC(Cn1cc[nH+]c1)NC(=O)NC(C)c1cccc(NC(=O)c2ccccc2)c1,0
CC(C)(C)OC(=O)N1CCC(C(=O)NC2CCCc3[nH]c(=O)c(C(N)=O)cc32)CC1,0
COc1ccccc1C1(O)CC[NH+](CC(O)c2ccc3c(c2)CCCC3)CC1,0
O=C(C=Cc1ccccc1Cl)NC(=S)NNC(=O)c1ccc(NC(=O)c2ccccc2)cc1,0
CSc1ncc2cc(-c3ccccc3)c(-c3ccc(CNCCC(=O)c4ccccc4N)cc3)nc2n1,1
O=S(=O)(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccc(Cl)cc1,1
CC(CCc1ccc(OC(C)C)cc1)[NH2+]C(C(N)=O)c1ccc(F)cc1,0
CCCCC(C)C(=O)N1CC(C(=O)NC(C)c2c(C)n[nH]c2C)C2(CC[NH2+]CC2)C1,0
CCn1c(-c2nonc2N)nc2cncc(C(=O)NC3CCCNC3)c21,1
CC[NH+]1CCc2c(sc(NC(=O)Cc3ccc(S(=O)(=O)C(C)C)cc3)c2C(N)=O)C1,0
CC[NH+](CCc1ccncc1)CCC(O)c1ccc(F)c(N)c1,0
Cc1ccc(S(=O)(=O)N=C2[NH+]=c3ccccc3=[NH+]C2Nc2ccc(Cl)c(Cl)c2)cc1C,0
[N-]=[N+]=[NH+]C(CCl)c1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,0
CC[NH+](CC)CC(C)Nc1ccc(Cl)cc1C(N)=S,0
Nc1ccc(NC(=O)C[NH+]2CCCSCC2)c(Br)c1,0
CCC[NH2+]C(C)(CCCCn1nc(C)c(Br)c1C)C(N)=O,0
CC([NH2+]CCOc1ccccc1F)C(=O)NC(c1ccccc1)c1ccccc1,0
CC(C)C(NC(=O)C1CN(C(=O)c2cccc(Cl)c2F)CC12CC[NH2+]CC2)C(=O)NC(C)(C)C,0
COCCOc1ccc(C(=O)NC(=S)Nc2sc3c(c2C(N)=O)CCCC3)cc1Br,0
CC1(C2CCC3C4CCC5CC6(CC(=NO)C5(C)C4C(O)CC32C)OCCO6)OCCO1,0
Cc1nc(CSCC(=O)NC2(CO)CCCC(C)C2)cs1,0
CC(=O)[NH+]=c1ccc2c(CN3CCN(C(=O)Cc4ccc(F)cc4)CC3)cc(O)oc-2c1,0
CC(NC(=O)c1cccc(-c2ccc3c(c2)C(O)CC2(CC[NH+](C)CC2)O3)c1)c1ccccc1,0
C[NH2+]CC(=O)N(CC(C)C)c1c(N)n(CC(C)C)c(=O)[nH]c1=O,0
COc1cccc(NC(=S)N(Cc2ccccc2C)C2CC(C)(C)[NH2+]C(C)(C)C2)c1,0
Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)oc2c(Cl)cc(Cl)cc2c1=[NH+]NC(N)=O,0
NS(=O)(=O)c1ccc(NC(=O)c2ccc(Br)o2)cc1,0
NCC(NC(=O)c1ccc(-c2c[nH]c3ncccc23)s1)c1ccccc1,1
O=C(NCCNc1ccccc1)C1CN(C(=O)C2CCOCC2)CC12CC[NH2+]CC2,0
NC1(c2ccc(-c3nc4c(Cl)cccn4c3-c3ccccc3)cc2)CCC1,1
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C)c3)cn2CCN2CCCC2)CC1,1
C[NH+]1CCCC(CNS(=O)(=O)c2cc(Cl)ccc2N)C1,0
COc1cc2ncc3c(N)nc(-c4cncc(OCC(N)Cc5ccccc5)c4)cc3c2cc1OC,1
CC(C)Nc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)nc2nc(-c3ccccn3)nn12,1
O=C1CC2OC(c3ccc(O)cc3)C3=C(C(=O)c4ccccc4C3=O)C2O1,1
O=C([O-])CNC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)=[NH+]C(=O)[NH+]=3)cc1,0
Nc1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(N)cc4C3=O)cc1)C2=O,0
