canonical,activity
[NH3+]CC(C1CCOC1)[NH+]1CCC(C[NH+]2CCCC2)CC1,0
CC1CCC([NH3+])C([NH+]2CCC(C[NH+]3CCCC3)CC2)C1,0
CC[NH2+]Cc1c(C)cc(C)[nH+]c1N1CCn2cc[nH+]c2C1,0
C[NH+]1CCC(C[NH+](C)CCCCC(C)([NH3+])C(N)=O)CC1,0
O=C(NCCCn1cc[nH+]c1)c1ccc2c(c1)=[NH+]C(C(F)(F)F)[NH+]=2,0
CCC(=O)NC1C(C2[NH+]=c3ccccc3=[NH+]2)C(C)C(C)=[N+]1CC(C)C,0
CCC(=O)NC1C(C2[NH+]=c3ccccc3=[NH+]2)C(C)C(C)=[N+]1CCCOC(C)C,0
CC1OC(c2ccccc2F)NC1CSC1[NH+]=c2cc[nH+]cc2=[NH+]1,0
Cc1cc(C)c(CSC2[NH+]=c3cc[nH+]cc3=[NH+]2)c(C)c1,0
Cc1onc(-c2ccccc2)c1C1[NH+]=C(CSC2[NH+]=c3ccccc3=[NH+]2)NO1,0
C[NH+]1CCN(CC([NH3+])CC2=c3ccccc3=[NH+]C2)CC1,0
CCN1C(=O)N(C)C(=O)C12CC[NH+](CC1[NH+]=c3ccccc3=[NH+]1)CC2,0
Cc1cc2c(cc1C)=[NH+]C(C[NH+](C)CC1NC(c3cc(F)ccc3F)OC1C)[NH+]=2,0
COc1cccc(C[NH+]2CC(SC3[NH+]=c4ccccc4=[NH+]3)CC2C(=O)NC(C)C)c1,0
CC1=[NH+]C(C[NH+]2CCC(C3=c4ccccc4=[NH+]C3)CC2)ON1,0
Cc1cccc2c1=[NH+]C(C[NH+](C)CC1(O)CCCN(C)C1=O)[NH+]=2,0
CC1OC(c2ccccc2Cl)NC1C[NH+](C)CC1[NH+]=c2ccc(F)cc2=[NH+]1,0
[NH3+]C(c1ccccc1)c1ccc2c(c1)=[NH+]C(C(F)(F)F)[NH+]=2,0
O=C(C[NH2+]CCSc1c[nH]nn1)NC1[NH+]=c2ccccc2=[NH+]1,0
Cc1cccc2c1=[NH+]C(CCN(C)C1=[NH+]C=NC3=NC=CC31)[NH+]=2,0
Cc1ccc2c(c1C)=[NH+]C(C[NH2+]Cc1ccccc1-n1cccn1)[NH+]=2,0
CC[NH+](CC)CCCC(C)Nc1cc[nH+]c2cc(Br)ccc12,0
COc1ccc(CC[NH+]2CCC(C[NH+](C)Cc3cc(C)c(C)o3)CC2)cc1,0
CC[NH+](CC)CCCC(C)[NH2+]Cc1ccc(F)c(Br)c1,0
CC[NH+](CC)Cc1ccccc1C[NH2+]Cc1ccc(Br)s1,0
CC1C[NH+](C)C(C)CC1NCCC1(c2ccccc2)CC(C)[NH+](C)CC1C,0
CC[NH+](CC)CCCC(C)[NH2+]Cc1c(Cl)ccc(Cl)c1Cl,0
CC(C)CC(C[NH+](C)C)[NH2+]C1CC(c2ccc(Br)cc2)C1,0
COc1ccc(C(C)[NH2+]CC(C)(C)C[NH+](C)C)cc1Br,0
CC([NH2+]CC1([NH+](C)C)CCCCC1)c1ccc(I)cc1,0
Brc1ccc(C2CC([NH2+]CC3CC[NH+](C4CC4)C3)C2)cc1,0
CC([NH2+]C(Cn1cc[nH+]c1)C(C)(C)C)c1ccc(Br)s1,0
CC([NH2+]C(Cn1cc[nH+]c1)C(C)(C)C)c1ccc(Br)s1,0
CC(C)CC(C[NH+](C)C)[NH2+]C(C)c1ccc(F)c(Br)c1,0
CC(C)OC(=O)COc1ccc(C=C(C#N)C2[NH+]=c3ccccc3=[NH+]2)cc1,0
CCN(CC)c1ccc(C=C(C#N)C2[NH+]=c3ccc(OC)cc3=[NH+]2)c(OC)c1,0
COc1ccc(C2[NH+]=NC=C2C[NH2+]CCC2CC3C=CC2C3)c(F)c1,0
Fc1ccc(C2[NH+]=NC=C2C[NH2+]CCc2ccc(C(F)(F)F)cc2)c(F)c1,0
CCCOc1c(Br)cc(C=C(C#N)C2[NH+]=c3ccccc3=[NH+]2)cc1OCC,0
C[NH+](C)CCC[NH2+]Cc1ccc(OCc2ccc(F)cc2Cl)cc1,0
C[NH+](C)CCC[NH2+]Cc1cc(Cl)ccc1OCc1ccc(F)cc1Cl,0
CC[NH+]1CCC(C(C)[NH2+]C(C)c2ccc(Br)cc2)CC1,0
Brc1ccc(OCC[NH2+]C2CC[NH+]3CCCCC23)cc1,0
C[NH+](C)CC[NH2+]CCC(Cc1ccccc1Cl)c1ccc(Cl)cc1,0
CC(C)C[NH2+]CC(C)(C)C[NH+](C)Cc1csc(Br)c1,0
CCC[NH2+]Cc1coc(C[NH+](C)Cc2ccc(Br)cc2)c1,0
CC(CCC[NH2+]C(C)(C)C)[NH+](C)Cc1ccc(Br)cc1,0
C[NH+](CCCCC[NH2+]C(C)(C)C)Cc1cc(Br)cs1,0
CC(C)[NH2+]Cc1ccc(C[NH+](C)Cc2ccccc2Br)o1,0
CC(C)C[NH2+]CCCC(C)[NH+](C)Cc1cccc(Br)c1,0
CC([NH2+]CC(C(C)C)N1CC[NH+](C)CC1)c1ccc(Br)s1,0
CC[NH+]1CCCC1C[NH2+]Cc1ccc(-c2cc(Cl)cc(Cl)c2)o1,0
CCC[NH2+]Cc1ccoc1C[NH+](C)Cc1ccccc1Br,0
CCC(C)[NH+]1CCN(c2ccc(C(C)[NH2+]C)cc2Br)CC1,0
CC[NH+](CC)CCOc1ccc(C[NH2+]C(C)(C)C)cc1Br,0
CC(C)C[NH2+]Cc1cccc(Br)c1OCC[NH+]1CCCC1,0
O=C(NC(Cc1ccccc1)C1[NH+]=c2ccccc2=[NH+]1)c1cc(F)c(F)cc1Cl,0
CC(NC(=O)C(c1ccccc1)c1ccccc1)C1[NH+]=c2ccccc2=[NH+]1,0
CCC(CC)C[NH2+]CCC1=c2cc(OC(F)(F)F)ccc2=[NH+]C1C,0
Cc1cc(C)c(NC(=O)CSCC2[NH+]=c3ccccc3=[NH+]2)c(C)c1,0
O=C(c1ccccc1)C(SC1[NH+]=c2ccccc2=[NH+]1)c1ccccc1,0
CC1=c2cc(C)ccc2=[NH+]C1CN1CC[NH+](C2CCCC2)C(CCO)C1,0
CCCOc1ccc(C=CC(=O)c2ccc3c(c2)=[NH+]C(=O)[NH+]=3)cc1OC,0
Fc1ccc(C[NH2+]CCC2=c3ccccc3=[NH+]C2)cc1Br,0
CCC1[NH+]=c2ccc(CCC(=O)Nc3ccc(F)c(Cl)c3)cc2=[NH+]1,0
CCCC1[NH+]=c2ccc(CCC(=O)Nc3ccc(F)c(Cl)c3)cc2=[NH+]1,0
CCCC1[NH+]=c2ccc(CCC(=O)Nc3ccc(C)c(F)c3)cc2=[NH+]1,0
CCCC1[NH+]=c2ccc(CCC(=O)Nc3ccc(F)c(F)c3)cc2=[NH+]1,0
CCCC1[NH+]=c2ccc(CCC(=O)Nc3ccc(Cl)cc3F)cc2=[NH+]1,0
Cc1ccccc1C1N=CC(CNCC2[NH+]=c3ccc(Cl)cc3=[NH+]2)S1,0
CC(C)[NH+](CC#Cc1ccc(C#CC[NH+](C(C)C)C(C)C)cc1)C(C)C,0
CC[NH+](CC)Cc1c(C)cc(C)c(C[NH+](CC)CC)c1C,0
CC1C[NH+](CC=CC[NH+]2CC(C)C(=O)CC2C)C(C)CC1=O,0
COCC[NH+]1CCCC2(CC[NH+](C3CCCCCCC3)C2)C1,0
COCC[NH+]1CCC(C[NH+](CC2CCCCC2)CC2CCCO2)CC1,0
C(=CCC[NH+]=CC=Cc1ccccc1)C=[NH+]CCc1ccccc1,0
COCC[NH+]1CCC(CN2CCC([NH+]3CCCC3)CC2)CC1,0
C=CC[NH+]=C(SC)N1CCN(C(=[NH+]CC=C)SC)CC1,0
N#CC(=Cc1ccc(N2CCOCC2)c(F)c1)C1[NH+]=c2ccccc2=[NH+]1,0
Cc1ccccc1CSC1[NH+]=c2cc3ccccc3cc2=[NH+]1,0
C#CCOc1ccccc1C=C(C#N)C1[NH+]=c2ccccc2=[NH+]1,0
CCCOc1ccccc1C=C(C#N)C1[NH+]=c2ccc(C)cc2=[NH+]1,0
O=[N+]([O-])c1ccc2c(c1)=[NH+]C(C(Cl)=Cc1cccs1)[NH+]=2,0
O=[N+]([O-])c1ccc2c(c1)=[NH+]C(C(Cl)=Cc1ccsc1)[NH+]=2,0
COc1ccccc1C=[NH+]CC[NH+]=Cc1ccccc1OC,0
CC(=O)c1ccc(C=C(C#N)C2[NH+]=c3ccc(C)cc3=[NH+]2)cc1,0
C=CCOc1ccccc1C=C(C#N)C1[NH+]=c2ccc(C)cc2=[NH+]1,0
C=CCOc1ccccc1C=C(C#N)C1[NH+]=c2ccc(C)cc2=[NH+]1,0
N#CC(=CC1CN(Cc2ccc(F)cc2Cl)c2ccccc21)C1[NH+]=c2ccccc2=[NH+]1,0
N#CC(=CC1CN(Cc2ccc(F)cc2Cl)c2ccccc21)C1[NH+]=c2ccccc2=[NH+]1,0
C[NH+](C)C1C(c2ccccc2)C([NH+](C)C)C1c1ccccc1,0
C1CCC[NH+](CC2CC[NH+](CC3CCCCO3)CC2)CC1,0
Cc1cc(C)c(CCl)c(N2CC[NH+](C(C)(C)C)CC2)[nH+]1,0
CC[NH+](CC)CC[NH+](CC)Cc1c(C)oc2ccc(OC)cc12,0
CC(C)N(C(=O)C[NH+]1CCC([NH+]2CCCC2)CC1)C(C)C,0
Fc1ccc(C=NN2C(=S)[NH+]=NC2c2cc[nH+]cc2)cc1,0
CC[NH+]1CCN(C(=O)CCC2CC[NH+](CC(C)CCC=C(C)C)CC2)CC1,0
Fc1ccc([NH+]=c2ccn(CCCCCCCCn3ccc(=[NH+]c4ccc(F)cc4)cc3)cc2)cc1,0
C=C(C)CN(CC)C(=O)C(C)[NH+]1CCC(CC[NH+](C)C)CC1,0
Cc1ccc(C=CC(=O)c2ccc3c(c2)=[NH+]C(=O)[NH+]=3)c(C)c1,0
Cc1ccc(S(=O)(=O)CCC2[NH+]=c3ccccc3=[NH+]2)cc1,0
Cc1ccc2c(c1)=[NH+]C(C(C)c1ccc(CC(C)C)cc1)[NH+]=2,0
Cc1ccc2c(c1)=[NH+]C(SCc1ccc(Cl)c(Cl)c1)[NH+]=2,0
c1ccc(-c2noc(CCC3[NH+]=c4ccccc4=[NH+]3)n2)cc1,0
S=C1[NH+]=NC(c2cc[nH+]cc2)N1N=Cc1ccc(Cl)cc1Cl,0
Cc1cccc(C=NN2C(=S)[NH+]=NC2c2cc[nH+]cc2)c1,0
CC1=CC=CN2CC(CSC3[NH+]=c4ccccc4=[NH+]3)=NC12,0
O=C(c1ccccc1Cl)N1N=C(c2ccccc2)CC1C1[NH+]=c2ccccc2=[NH+]1,0
CCOc1ccc2c(c1)=[NH+]C(SCC(=O)C1=CCC(F)C=C1)[NH+]=2,0
COc1cccc(CSC2[NH+]=c3ccc(OC)cc3=[NH+]2)c1,0
CN(C)C(=O)C(SC1[NH+]=c2ccc(Cl)cc2=[NH+]1)c1ccccc1,0
CCc1ccccc1N1CC(C2[NH+]=c3ccccc3=[NH+]2)CC1=O,0
O=C1[NH+]=c2ccccc2=[NH+]C1C=Cc1ccccc1C(F)(F)F,0
CC(Cc1ccc2c(c1)OCO2)C1[NH+]=c2ccc(F)cc2=[NH+]1,0
COCC1CCC[NH+]1CCC1=c2cc(F)ccc2=[NH+]C1C,0
Fc1ccc(-c2noc(CCC3[NH+]=c4ccccc4=[NH+]3)n2)cc1,0
CCC1C[NH+](CC2C=c3ccccc3=[NH+]2)Cc2cc(OC)ccc2O1,0
CC1=CC(CN(C)CC2[NH+]=c3ccccc3=[NH+]2)C(=O)N=C1C,0
Fc1ccccc1OCCSC1[NH+]=c2ccc(Br)cc2=[NH+]1,0
CSc1ccc(C[NH+](C)Cc2cc(=O)oc3cc(C)c(C(C)C)cc23)cc1,0
CC[NH+](CC)CCOC1CCC2(C)C(=CCC3C4CCC(=O)C4(C)CCC32)C1,0
CSc1ccc(C=NN2CC[NH+](C(c3ccccc3)c3ccccc3)CC2)cc1,0
C=CC[NH+](Cc1ccc(OC)cc1)Cc1cccn1Cc1ccccc1F,0
N#Cc1ccc(Oc2c(F)c(F)c(C=CC[NH+]3CCOCC3)c(F)c2F)cc1,0
CC1CC(C)C[NH+](CCOCCOc2ccc(Cl)c3ccccc23)C1,0
COc1ccc(C(=O)N2C[NH+](CCC(C)C)Cc3c2sc(C)c3C)cc1,0
Cc1ccc(C[NH+](C)Cc2cc(=O)n3c(-c4ccccc4)csc3n2)cc1,0
CCc1cc2c(N3CC[NH+](CC=Cc4ccccc4)CC3)ncnc2s1,0
Cc1cc(Br)cc(C)c1OCCOCC[NH+](C)Cc1ccccc1,0
COc1ccc(-c2nc(C[NH+](C)C(C)c3cccs3)c(C)o2)c(F)c1,0
CCOc1ccc(Br)cc1C1N2CC3(CC)C[NH+]1CC(CC)(C2)C3=O,0
Cc1cc(I)ccc1OCCCC[NH+]1CCN(C)CC1,0
Cc1cccc(N(CC(=O)c2ccc(Br)cc2)C2=[NH+]CCS2)c1,0
Fc1ccc(-n2c3c(c4cc(F)ccc42)C[NH+](CCCCc2ccncc2)CC3)cc1,0
CCCSc1nc(N2CC[NH+](CCC)CC2)c2c(C)c(C)sc2n1,0
Cc1ccc(C2=NN(C(=O)C[NH+](C)C(C)C)C(c3cccc(F)c3)C2)cc1C,0
CCOC(=O)C1(Cc2ccccc2C(F)(F)F)CC[NH+](CC2CC2)CC1,0
CCN(CC)c1ccc(N2C(=O)C(=CC3=c4ccccc4=[NH+]C3)SC2=S)cc1,0
Cc1nc(-c2ccc(F)cc2)sc1-c1ccc(SCC2CCCC[NH+]2C)nn1,0
CC(C)CN(CC1C=c2ccccc2=[NH+]C1=O)C(=O)c1ccccc1Br,0
COC1CCCC2(CCCC(S(=O)(=O)C(C)C)C2)[NH+]1Cc1ccccc1,0
O=C(C1=c2ccccc2=[NH+]C1)C(Sc1ncnc2sccc12)c1ccccc1,0
CC(c1ccc(Cl)cc1)[NH+](C)Cc1nc(-c2cc(Br)cs2)no1,0
C[NH+](CCCOc1cccc(C#N)c1)Cc1csc(Br)c1,0
C[NH+](CCOc1ccc(CC#N)cc1)Cc1csc(Br)c1,0
Cc1ccsc1C[NH+]1CCC2C(CCC(=O)N2CCc2ccccc2F)C1,0
COc1ccccc1CN1CC2CC(c3cccc(SC)c3)[NH+]3CCCC23C1=O,0
COc1ccccc1C(C)[NH+](C)Cc1cc2c(cc1Br)OCCO2,0
Cc1cc(F)ccc1S(=O)(=O)N1CC[NH+](C(C)Cc2ccccc2)CC1,0
C[NH+](Cc1ccc(C(F)(F)F)cc1)Cc1cc(F)cc2c1OCOC2,0
CC(C)C(C[NH+](C)C)n1c(CCl)nc2cc(Br)ccc21,0
CC(c1ccc(Cl)cc1Cl)[NH+](C)CCC(=O)N1CCc2sccc2C1,0
CCOc1ccc(C2C3[NH+]=c4ccccc4=C3CCN2C(=O)Cc2cccs2)cc1,0
O=C(CCCC1CC=CS1)N1CCC(C2=c3ccccc3=[NH+]C2)CC1,0
CCCC(=O)N1CCC2=c3ccccc3=[NH+]C2C1c1ccc(OCC)cc1,0
CC1CSC(N(C(=O)CCC2=c3ccccc3=[NH+]C2)c2ccc(Cl)cc2)=N1,0
C[NH+](C)CC(C)(C)CN1C(=O)C(=Cc2ccc(Cl)s2)SC1=S,0
C[NH+](C)CC(C)(C)CN1C(=O)C(=Cc2ccc(Cl)cc2)SC1=S,0
Cc1ncsc1C[NH+](C)Cc1csc(Cc2ccc(Cl)cc2)n1,0
CCN1CCN(C(=O)CC2CC[NH+](C(C)c3ccc(F)c(Cl)c3)CC2)CC1,0
CCN(Cc1ccc(C[NH+](C)C)cc1)C(=O)CC(C)c1ccccc1F,0
CCC(C)[NH+](Cc1ccccc1)Cc1cc(=O)n2cc(Cl)ccc2n1,0
COc1cccc(C[NH2+]CCC[NH+]2CCOCC2)c1OCc1ccccc1,0
COc1cc(C[NH2+]CCC[NH+](C)C)cc(Cl)c1OCc1cccs1,0
CCOc1cc(C[NH2+]CCC[NH+](C)C)cc(Br)c1OCC,0
C=CCOc1c(Br)cc(C[NH2+]CCC[NH+](C)C)cc1OC,0
C=CCOc1ccc(Br)cc1C[NH2+]CCC[NH+]1CCOCC1,0
CCOc1cccc(C=[NH+]CC(c2ccccc2OC)[NH+]2CCCC2)c1O,0
C[NH+](C)CC(C)(C)C[NH2+]Cc1ccc(Br)c([N+](=O)[O-])c1,0
COc1ccc(-c2ccc(C[NH2+]CCCn3cc[nH+]c3)o2)cc1Cl,0
CCC(O)C[NH+]1CC(C[NH+]2CCC(C)CC2)C(c2ccc(OC)cc2)C1,0
Cc1ccc2c(c1)=CC(C[NH+](CCCO)Cc1cccc(F)c1)C(=O)[NH+]=2,0
COCCN1C(C)C(C)=C(C2[NH+]=c3ccccc3=[NH+]2)C1NC(=O)C(C)C,0
CCc1cc(C[NH2+]CC2=CN=[NH+]C2c2ccc3cc(OC)ccc3c2)on1,0
COc1ccc(C2[NH+]=NC=C2C[NH2+]Cc2cccc(OC)c2OC)c(F)c1,0
Cc1ccc(C2[NH+]=NC=C2C[NH2+]CCc2nc(C)c3c(n2)CCCC3)cc1C,0
CCOC(=O)CNc1ccccc1C1[NH+]=c2cc3ccccc3cc2=[NH+]C1=O,0
Fc1cccc(Cl)c1COc1ccc(C[NH2+]CCCn2cc[nH+]c2)cc1,0
COc1cc(C[NH2+]CCCn2cc[nH+]c2)cc(Br)c1OC(C)C,0
COc1ccc(C(CNc2cc(C)[nH+]c3ccc(OC)cc23)[NH+](C)C)cc1,0
CCOc1c(Br)cc(C[NH2+]C(C)CC[NH+](C)C)cc1OC,0
O=C(C[NH+]1CCCC2CCCCC21)NCC1CC[NH+](CC(F)(F)F)C1,0
CC(C)C[NH2+]Cc1cc(Br)cnc1OCC[NH+]1CCCC1,0
CCC[NH2+]Cc1cc(Br)cnc1OCCC1CCC[NH+]1C,0
CCCC[NH+](C)CC1CC[NH+](CC(O)COc2cccc(C)c2)CC1,0
CC[NH+](CC)CCCNc1ccc(-c2ccc(Br)cc2)n[nH+]1,0
CC(C[NH2+]Cc1cc(Br)c2c(c1)OCO2)C[NH+]1CCCC1,0
C=CCOc1c(Br)cc(C[NH2+]CC2CCC[NH+]2CC)cc1OC,0
CCCOc1c(Cl)cc(C[NH2+]CC2CCC[NH+]2CC)cc1OCC,0
C[NH+](C)Cc1ccccc1C[NH2+]Cc1ccc(OC(F)F)cc1OC(F)F,0
CC(C[NH2+]Cc1ccc([N+](=O)[O-])cc1Br)C[NH+]1CCCC1,0
COc1cc(C[NH2+]CC(C)C)cc(Br)c1OCC[NH+](C)C,0
C[NH+](C)C(CNC(=O)CCCC1=c2ccccc2=[NH+]C1)c1cccs1,0
O=C(CSC1[NH+]=c2ccccc2=[NH+]1)NN=Cc1ccc(C(F)(F)F)cc1,0
CCc1cccc(C)c1NC(=O)C(CC)SC1[NH+]=c2cccnc2=[NH+]1,0
CCc1cccc(CC)c1NC(=O)C(CC)SC1[NH+]=c2cccnc2=[NH+]1,0
COc1ccc2c(c1)=[NH+]C(SCC(=O)NCCCc1ccccc1)[NH+]=2,0
O=C(CC1=c2ccccc2=[NH+]C1)NCC(c1ccco1)[NH+]1CCCCC1,0
CCC1[NH+]=c2ccc(C[NH2+]Cc3cc(OC)c4c(c3)OCO4)cc2=C1C,0
COc1cccc(C(CNC(=O)CC2=c3cc(C)ccc3=[NH+]C2C)[NH+](C)C)c1,0
COc1ccc2c(c1)=[NH+]C(SCC(=O)Nc1cccc(C(F)(F)F)c1)[NH+]=2,0
CCCC1=[NH+]C(CCCC(=O)N2CC=C(C3=c4ccccc4=[NH+]C3)CC2)ON1,0
CCCC1=[NH+]C(CCCC(=O)N2CCC3=c4ccccc4=[NH+]C3C2C)ON1,0
CC(C)=CC[NH+]1CCNC(=O)C1CC(=O)N(C)CC1[NH+]=c2ccccc2=C1C,0
CC1=c2cc(Cl)ccc2=[NH+]C1CN1CC[NH+](CC(C)C)C(CCO)C1,0
CCN1CC[NH+](CCCC[NH2+]Cc2cc(Cl)cc(Cl)c2OC)CC1,0
CCC[NH+]1CCC(N(C)C(=O)NCC(CC(C)C)[NH+](CC)CC)CC1,0
CC[NH+](CC)C(C)CNC(=O)N(C)C1CC[NH+](C2CCC(C)CC2)CC1,0
CCCC[NH+](C)CC1CC[NH+](C(C)C(=O)NC2(C#N)CCCCC2)CC1,0
Fc1ccccc1COc1cccc(C[NH2+]CCCCn2cc[nH+]c2)c1,0
COc1cc(C[NH2+]CC(C)Cn2cc[nH+]c2)c(-c2ccccc2)cc1OC,0
C[NH2+]CCC[NH2+]Cc1ccc(OCc2c(F)cccc2Cl)c(OC)c1,0
C[NH2+]CCC[NH2+]Cc1cc(Cl)c(OCc2cccs2)c(OC)c1,0
COc1cc(C[NH2+]C2CCC2)ccc1OCC(O)C[NH+](C)C1CCCCC1,0
COc1ccc(OCC(O)C[NH+](C)C)c(C[NH2+]Cc2cc(F)ccc2F)c1,0
CCCC[NH+](C)C(C[NH3+])c1cc(Cl)c(OCC)c(OCC)c1,0
CCCC[NH+](C)C(C[NH3+])c1cc(Cl)c(OCC)c(OCC)c1,0
CCCOc1c(Cl)cc(C(C[NH3+])[NH+](CC)CC)cc1OCC,0
CCCOc1c(Cl)cc(C(C[NH3+])[NH+](CC)CC)cc1OCC,0
CCC(C)C[NH+](C)C(C[NH3+])c1cc(Br)c2c(c1)OCO2,0
CCCC(C)[NH+](C)C(C[NH3+])c1cc(OC)c(OC)cc1Br,0
Cc1ccc(NC(=O)C[NH2+]CC(c2ccccc2)[NH+](C)C)cc1F,0
CCC[NH+](C(C)C)C(C[NH3+])c1cc(Br)c2c(c1)OCO2,0
CCCCc1[nH]cc(CN2CC[NH+](CCC(C)C)C(CCO)C2)[nH+]1,0
CC1=C(CC[NH2+]Cc2ccccc2OCC(O)C[NH+]2CCCCC2)C(C)N=N1,0
CC[NH+]1C(c2ccc(Cl)cc2)C(C[NH2+]CC2C=CN=N2)CC1(C)CO,0
C[NH+](C)C(C[NH2+]CC(O)COCC1=CCC2CC1C2(C)C)c1ccccc1,0
Cc1ccc(C)c(OCC(O)C[NH2+]CC(c2ccccc2)[NH+](C)C)c1C,0
COc1cc(Br)cc(C[NH2+]CC2CC[NH2+]CC2)c1OC(C)C,0
CCOc1cc(C[NH2+]CCC[NH2+]C)cc(Br)c1OC(C)C,0
C[NH2+]CCC[NH2+]Cc1cc(Cl)c(OCc2cccc(C)c2)c(OC)c1,0
CC[NH+](CC)C(CNC(=O)NC(C)Cn1cc[nH+]c1)c1ccccc1Cl,0
COC(C)(C)CCCC(C)CC[NH+]1CCC(n2cc(C(C)(C)[NH3+])nn2)CC1,0
CCc1ccc(C(CNC(=O)C(=O)Nc2cccc(C[NH+](C)C)c2)[NH+](C)C)cc1,0
COc1cc(C[NH2+]C(C[NH+](C)C)C(C)C)cc(Br)c1O,0
COc1cc(C[NH2+]C(C[NH+](C)C)C(C)C)cc(Br)c1O,0
CC(CC[NH+](C)C)[NH2+]CC(O)COc1ccc(Br)cc1,0
C[NH+](CC=CC[NH+](C)CC(=O)NC(C)(C)C)CC(=O)NC(C)(C)C,0
OC(C[NH2+]CC[NH+]1CCCC1)COc1cc(Cl)ccc1Cl,0
OC(C[NH2+]CC[NH+]1CCCC1)COc1ccc(Cl)c(Cl)c1,0
CC[NH+](CC)C(C)CNC(=O)NCC(c1ccc(OC)cc1)[NH+]1CCCC1,0
Cc1ccc(C)c(CSC2N=NC(C([NH3+])CC3=c4ccccc4=[NH+]C3)O2)c1,0
[NH3+]C(CC1=c2ccccc2=[NH+]C1)C1N=NC(SCc2ccc(Cl)cc2)O1,0
Cc1cccc(CSC2N=NC(C([NH3+])CC3=c4ccccc4=[NH+]C3)O2)c1,0
Cc1cccc(CSC2N=NC(C([NH3+])CC3=c4ccccc4=[NH+]C3)O2)c1,0
[NH3+]C(CC1=c2ccccc2=[NH+]C1)C1N=NC(SCc2ccc(F)cc2)O1,0
Cc1ccc(CSC2N=NC(C([NH3+])CC3=c4ccccc4=[NH+]C3)O2)cc1,0
Cc1ccc(CC(=O)NC(CC(C)C)C(=O)NC2[NH+]=c3ccccc3=[NH+]2)cc1,0
CC(C)CC(NC(=O)c1ccc(F)cc1)C(=O)NC1[NH+]=c2ccccc2=[NH+]1,0
CCC(C)C(NC(=O)c1ccsc1)C(=O)NC1[NH+]=c2ccccc2=[NH+]1,0
CCC(C)C(NC(=O)c1ccsc1)C(=O)NC1[NH+]=c2ccccc2=[NH+]1,0
CCC(C)C(NC(=O)c1ccc(F)cc1)C(=O)NC1[NH+]=c2ccccc2=[NH+]1,0
CCCC(NC(=O)c1cc(F)cc(F)c1)C(=O)NC1[NH+]=c2ccccc2=[NH+]1,0
CCCC(NC(=O)Cc1ccccc1F)C(=O)NC1[NH+]=c2ccccc2=[NH+]1,0
CC[NH+](CC)CCCC[NH2+]Cc1c[nH]nc1-c1ccc(Cl)cc1,0
CCCC[NH+]1CCCCC1CNC(=O)NCC1CC[NH+](CCC)C1,0
CC[NH+](CC)C(CNC(=O)NCC(c1cccs1)[NH+](C)C)c1ccco1,0
Cc1nn(-c2ccc(F)cc2F)c(C)c1C[NH2+]CC(O)C[NH+]1CCC(C)CC1,0
CCCCn1nc(C)c(C[NH2+]CC(O)C[NH+]2CCC(C)CC2)c1Cl,0
CNC(=O)COc1ccccc1C[NH2+]CC(CC(C)C)[NH+]1CCCC1,0
CC(C(=O)Nc1ccc([N+](=O)[O-])cc1)[NH+]1CC[NH+](CC=Cc2ccccc2)CC1,0
COc1ccc(NC(=O)C[NH+]2CCN(c3ccc(C(F)(F)F)c[nH+]3)CC2)cc1Cl,0
CC(C(=O)Nc1ccc2c(c1)OCCO2)[NH+]1CCN(c2ccc(C(F)(F)F)c[nH+]2)CC1,0
COc1ccc(-c2oc3ncn(CC[NH+](C)C)c(=[NH2+])c3c2-c2ccc(OC)cc2)cc1,0
Cc1cc(C)n2cc(C[NH2+]Cc3c(C(=O)N4CCCC4)nc4sccn34)[nH+]c2c1,0
O=C(NCC[NH+]1CCCCC1)c1ccc(C[NH+]2CCn3cccc3C2c2ccccc2F)o1,0
COc1ccc(C2C[NH+](CC(O)COC(C)C)CC2C[NH+]2CCC(C)CC2)cc1,0
COC(=O)C1[NH+]=c2ccccc2=C1NC(=O)C[NH+]1CCN(c2ccc(Cl)cc2)CC1,0
COC(=O)C1[NH+]=c2cc(OC)ccc2=C1NC(=O)C[NH+]1CC2(C)CC1C(C)(C)C2,0
COC(=O)C1[NH+]=c2cc(C)ccc2=C1NC(=O)C[NH+]1CCN(c2ccc(F)cc2)CC1,0
COC(=O)C1[NH+]=c2cccc(C)c2=C1NC(=O)C[NH+]1CCN(c2cccc(Cl)c2)CC1,0
COC(=O)C1[NH+]=c2ccc(C)cc2=C1NC(=O)CN1CC[NH+](CC=Cc2ccccc2)CC1,0
CCOP(=O)(NC(c1ccccc1)C1[NH+]=c2ccccc2=[NH+]C1=O)OCC,0
CCCOc1ccc(C2CC(C(=O)NN=CC3=c4ccccc4=[NH+]C3)N=[NH+]2)cc1,0
O=S(=O)(N=C1[NH+]=c2ccccc2=[NH+]C1NCc1ccco1)c1cccc(Cl)c1,0
CCCCNC1[NH+]=c2ccccc2=[NH+]C1=NS(=O)(=O)c1ccc(OC)cc1,0
O=S(=O)(N=C1[NH+]=c2ccccc2=[NH+]C1NCc1ccco1)c1ccc(F)cc1,0
O=C(NN=CC1=c2ccccc2=[NH+]C1)C1CC(c2cccc(OCc3ccccc3)c2)[NH+]=N1,0
O=S(=O)(NCCCC1[NH+]=c2cc3ccccc3cc2=[NH+]1)c1ccc2c(c1)OCCO2,0
